URL,Title,Sub-heading,Description,Content under product listing
https://jrdunn.com/designers/mikimoto.html,Mikimoto Jewelry: Earrings,The Originator of Cultured Pearls ,"Mikimoto cultured pearls are timeless treasures. Fine strands of assorted lengths and stud earrings present a more traditional look, while contemporary creations feature dazzling diamonds and colorful sapphires. Select from designs with luminous Akoya pearls or stunning South Sea pearls in white, black and golden hues. Every piece of Mikimoto jewelry, crafted in 18K gold or platinum precious metal, reflects classic elegance, sophistication and style.",
https://jrdunn.com/jewelry-gift-ideas/graduation-jewelry-gifts.html,Gifts for grads,,"A graduation gift they'll treasure forever. Hats off to the graduates! Celebrate their milestone with the perfect gift made to encourage and inspire. Explore our specially curated selection of watches, necklaces, cufflinks and other jewelry that young adults will cherish post graduation as they embark on the next chapter.",
https://jrdunn.com/diamonds-engagement-rings/all-engagement-ring-styles/statement.html,Big Diamond Rings,,"Shop our collection of large statement engagement rings and settings for a total diamond look. From multiple rows of pave diamonds to large side stones to perfectly accent your center diamond. Our in-house award-winning designer, Robert Pelliccia, specializes in large statement engagement rings with beautiful details from all angles. Find the perfect large diamond ring at J.R.Dunn.",
https://jrdunn.com/designers/robert-pelliccia-designs/message-locket.html,Message Lockets,,An Award Winning & Timeless Creation.,"Encapsulate your love in the Message Locket from Robert Pelliccia. This award winning design has been specially designed by Robert Pelliccia, the exclusive designer for J.R.DUNN Jewelers. Versions include hearts set flush with diamonds, to fully pave gemstones such as blue or pink sapphires. Customize the locket with a romantic message on burnt parchment paper. Crafted in 18K rose, yellow or white gold with superbly brilliant diamonds. Only available at J.R.Dunn Jewelers."
https://jrdunn.com/diamonds-engagement-rings/mars-bridal-jewelry.html,Mars Engagement Rings,Diamond engagement rings in 18k gold,"Celebrate your love with a one-of-a-kind engagement ring setting from Mars Jewelry. Select a distinctive ring to suit her style, whether she’s a minimalist, nature-lover, or cool and contemporary, bold, or elegant and sophisticated. Collections include classic, halo, solitaire, three-stone, infinity, mixed metal, modern, floral and vintage designs. Matching his-and-her wedding bands are available, too. Mars bridal jewelry are designed to be enduring styles meant to be heirlooms passed down from generation to generation. These Engagement rings are crafted to be as unique as your love.",
https://jrdunn.com/designers/marco-bicego/africa.html,MARCO BICEGO AFRICA COLLECTION,,"The Africa collection is a one of a kind, nature inspired and beautifully irregular collection that adorns the most exotic and glamorous women in the world. Decorate yourself in a piece from our stunning all gold collection or for an added elegance, choose a piece with pearls or with our famous polished gold with sapphire. Each element of this stunning collection is made with a boule that has been carefully engraved with 18 karat yellow gold using the Bolino Technique. This technique allows for individualized pieces that are as unique and special as the African Continent itself. Your desired piece will be unlike any other in the world.",
https://jrdunn.com/designers/marco-bicego/il-cairo.html,MARCO BICEGO CAIRO COLLECTION,,"The Cairo Collection perfectly combines organic shapes with modern technologies to make classic, yet contemporary pieces that continuously turn heads. The gorgeous and breathtaking pieces are made with thin 18 karate yellow gold strands. Each strand is carefully twisted by hand to create a flexible piece that has a woven silk like appearance. Select a gorgeous piece made out of all gold or choose a radiant piece that has been enriched with fine diamonds. There is a large variety of gorgeous pieces to choose from including necklaces, rings, earrings, and bracelets with each one being just as exquisite as the next.",
https://jrdunn.com/watches/michele/best-sellers.html,New Michele Watches,,Seasonal Trends and Releases by Michele Watch,"Michele is the hottest watch brand today for displaying your personality and individuality on your wrist. The bold new approach to the casual femininity of the Belmore collection is displayed across the internet by the hottest fashion bloggers. Other new arrivals for the season include Asian influenced dials for the Deco and Serein models along with the sporty chic color palette of the Michele Cape watch. Bestselling Michele watches include the Deco 16 with diamond markers and a white mother-of-pearl face, the Urban Mini in stainless steel with diamonds, and the Deco chronograph with a red sunray dial."
https://jrdunn.com/diamonds-engagement-rings/all-engagement-ring-styles/side-stone-diamond-rings.html,Three Stone Diamond Engagement Rings,Accentuate your center diamond with side stones on either side with a contemporary three stone diamond ring. ,"This type of ring has the added benefit of providing visual interest from every angle from matching shape side stones to a wildly different shape from the center stone. You can have two side stones for a three-stone ring, symbolizing your past, present and future; or multiple gems, to up your bling factor with shimmer, shine and sparkle! If you’re interested in adding a pop of color, most styles can be customized to have alternative side stones.",
https://jrdunn.com/watches/breitling/superocean-heritage.html,Breitling Superocean Heritage watches,,"Take on the seas without sacrificing elegance. The Superocean Heritage sets itself apart from other watches in its class of dive watch. This high precision, mechanical watch has been updated over the years to provide the high standards that Breitling expects out of it’s watches while keeping the style and design deeply tied to it’s 1950s origin There are a few variations of both millimeter and movement configuration that today’s Superocean Heritage is available in. The Breitling Superocean Heritage 42, a 42 mm three hand style of watch is perfect for those with slim wrists. There’s a slightly larger Breitling Superocean Heritage 44 Chronograph versions are a great midsize entry. Finally, there’s the Breitling Superocean Heritage 46, a 46mm classic three hand style that offers an oversized versionTake on the seas without sacrificing elegance. ","Title: Is the Breitling Superocean Heritage a good watch?
Description: Swiss watchmaking is often regarded as the finest quality and highest standards of horology through history. The Breitling Superocean Heritage embodies those same standards and the precision that is paired with that reputation. Within the range, there are four different movements used which are all officially certified Swiss chronometers.
All movements used by Breitling pass the certified chronometer standards but the B01 is the only movement manufactured in-house by Breitling. The B20 movement is a movement in the three-hand version of the Superocean Heritage, a collaboration with Tudor watches that brought to life, a partially in-house watch movement with a 70-hour power reserve. There’s also the heavily modified Swiss movement that uses an outsourced base for a separate chronograph version.
There’s a good way to tell whether the chronograph version features an in-house movement. When the sub-dials are located at 3, 6, and 9, the Superocean Heritage features a 100% manufactured movement. Another notable difference is the dual-colored dials of these watches, i.e., a blue dial with black subdials.
All Superocean Heritage watches are now fully equipped with a ceramic bezel which improves the wear of the timepiece. While good, the previous version with a painted steel bezel would often scratch when impacted by a sharp edge or fade over time. The bezel is still ratcheted for fail-safe use and now incorporates a luminescent marker at the arrow for easier reading.
The bracelet version of the timepiece is equipped with the Heritage bracelet. This unique bracelet is a mesh-style bracelet that brings to mind the classic “Milanese” bracelet. This version embodies a mature, cultured style that is not usually found in a dive watch. Beloved by Breitling fans, the Heritage bracelet hides almost all wear with its unique “braided” design.
The timepiece is also available on a water-resistant heritage-style rubber strap with a folding clasp which secures the watch to your wrist. If you don’t plan on going in the water and love the style but want to dress it up a bit you can pair it with a nice quality leather strap with either a tang buckle or folding clasp.
Whether you plan to use this watch under the ocean or on land, there’s so much to love about the Swiss-made Breitling Superocean Heritage."
https://jrdunn.com/designer-jewelry-by-category/lab-created-diamond-jewelry/lab-grown-diamond-earrings.html,LAB CREATED DIAMOND EARRINGS,,"Shop our collection of lab grown diamond earrings in different carat sizes from 1ctw up to 3ctw lab grown diamond stud earrings. Crafted in 14k white gold, the gorgeous lab diamond earrings sparkle beautifully on your ears, making the perfect timeless gift or self-treat for your hard work or milestone. We are proud to be your source for beautiful lab diamond studs that you can trust and enjoy for a lifetime.",
https://jrdunn.com/diamonds-engagement-rings/all-engagement-ring-styles/sapphire-engagement-rings.html,SAPPHIRE ENGAGEMENT RINGS,A ROYAL ALTERNATIVE,,"For an engagement ring as unique as the one you love, consider adding meaning and symbolism with a bright pop of blue color! Not every woman desires a diamond center stone and some look for a ring setting with sapphire and diamond combination. Sapphires are popular and durable enough to wear every day. Most people don’t know that they actually grow in every color of the rainbow! J.R. Dunn Jewelers’ award-winning in-house designer, Robert Pelliccia, has created spectacular blue sapphire diamond engagement rings. Bridal jewelry by Robert Pelliccia can also be customized with pink, green or purple sapphires. Blue sapphire center gemstones in his Passion and New Vintage lines highlight the beauty of hand picked sapphires. For just a touch of sapphire with a timeless, vintage inspired design check out our designers Verragio, Tacori and Kirk Kara.

An engagement ring is meant to reflect not just her style but her as well, what better way to personalize it than with a gorgeous sapphire ring?

Are sapphires durable for everday?
Yes. Sapphires are graded as the next durable centerstone next to diamond, being graded at a 9 on the Mohs scale, a diamond being 10. While scratch resistant, just like diamonds if you are too hard on them they can get small abrasions or small chips, most commonly on the girdle (edge) or Table (top) of the gemstone. Diamond and blue sapphire rings are among the most safe to wear as an engagement ring.

Are sapphire engagement rings popular?
Not only are they popular, they are highly sought after. Many celebrities and famous political or royal figures can often be seen sporting one as their ring. The most popular pairing is a sapphire in the center with a round diamond on each side set in 14k white gold. For a truly authentic and old world feel, pair it in yellow gold for a beautiful contrast."
https://jrdunn.com/designer-jewelry-by-category/italian-jewelry.html,ITALIAN JEWELRY,,"Italy is well-known for its gold jewelry, with great artisanal skills and creativity clearly exhibited. Hand-crafted 18kt gold pieces, some with gemstones, have strong character, standout designs and exude an easy-to-wear elegance. Thanks to more than 700 years of goldsmithing customs, merchandise has a detailed aesthetic, sense of tradition and luxuriousness…all of which add up to unparalleled wearable art. Fine jewelry is synonymous with Italian craftmanship! Check out earrings, necklaces, pendants, bracelets, rings for men and women, as well as cufflinks. Gucci pieces are highly sought-after with modern, high-fashion designs. The Fope collection features classic, timeless designs. Marco Bicego designs combine Old-World charm with hand-crafted designs. Roberto Coin blends art and fashion in his fine jewelry. You can feel the love and passion that is inherent in Italian designer jewelry. Spread it around!",
https://jrdunn.com/designer-jewelry-by-category/necklaces.html,DESIGNER NECKLACES,,"Elevate your style efficiently and effectively with a designer necklace or pendant. This type of jewelry – for men and women -- provides the perfect finishing touch to any outfit! Selections range from the classic to the distinctive and exceptional. The world’s top jewelry designers are inspired by a number of things, including art, nature, history, culture and travel; and their passions are often evident in their work. Leaves dictate the design of pieces in the Marco Bicego Lunaria collection. The Roberto Coin Tiny Treasures collection lets you display your hobbies and what you’re enthusiastic about with a bit of bling. Art, culture and history blend seamlessly in the necklaces and pendants of the John Hardy brand. The Horsebit collection from Gucci pays homage to the equestrian life. A strand of pearls from Mikimoto is simplicity at its finest. Tacori cluster necklaces offers glamorous, modern sophistication with bursts of captivating color. Fope woven mesh necklaces come in assorted widths and colors. Find your designer necklace or pendant today. The field is long, broad and wide open, with options that include creations of sterling silver or white, yellow or rose gold. Styles run the gamut from chains, pieces with links and toggles, station necklaces, as well as multi-strand and multi-gemstone models. Whatever your preference, whatever your pleasure, you can discover it now.",
https://jrdunn.com/designers/roberto-coin/navarra.html,ROBERTO COIN NAVARRA COLLECTION,"BOLD PAPERCLIP STYLES, REIMAGINED",,"Roberto Coin Navarra jewelry features paperclip style bracelets, bangles, rings, and layerable necklaces featuring a stylish interlocking link design. Available in styles with plain 18k yellow gold or featuring diamonds, the Navarra Collection makes the perfect stackable bracelets and rings for your collection. Discover the full collection at J.R.Dunn Jewelers, Official Retail Partner of Roberto Coin. The new Navarra Collection by Roberto Coin is sure to become a staple in your look from day to night."
https://jrdunn.com/designers/marco-bicego/lunaria.html,MARCO BICEGO LUNARIA COLLECTION,,"There is a flowering plant native to central and south Europe named Lunaria. In Latin, the word means “moonlike,” and refers to decorative seedpods. It seems especially fitting for a collection by Marco Bicego to share the name, as the hand-engraved 18K yellow gold plates framed by polished gold and molded by expert craftsmen resemble flower petals blowing in the wind. As with all Marco Bicego jewelry, the Lunaria collection blends old-world tradition and contemporary design. The look of brushed gold is achieved through the time-honored bulino technique. This special technique hand-etches satin texture onto precious metal. This is rare to find in today’s jewelry industry, yet is a signature of the Marco Bicego brand. It’s elegant. It’s refined. As the designer himself has said, “I have always believed in quality and in the secrets of Italian jewelry.”    View All Marco Bicego Jewelry",
https://jrdunn.com/designers/marco-bicego/marrakech.html,MARCO BICEGO MARRAKECH COLLECTION,,"The Marrakech collection is an iconic and contemporary interpretation of beloved and classic jewelry. Adorn yourself with a unique and admired piece from the Marrakech collection to add a touch of modern charm to your ensemble. Each piece of this collection is unique and carefully handmade utilizing the famous “Corda di Chitarra” technique. This signature technique is performed by manually twisting threads of 18 karat gold to create a striking, unforgettable piece of jewelry that will impress even the most reputable collectors. Each gorgeous piece is enhanced even further by the adornment of the most precious and purest diamonds in the world.",
https://jrdunn.com/designer-jewelry-by-category/rings/pearl-rings.html,PEARL RINGS,,"Merge with the flow of the sea when adorned with one (or more) of the perfectly formed Designer Pearl Rings at J.R. Dunn Jewelers. From a trio of stackable pearls on sterling silver, to freshwater front and center in the Forget Me Knot design, Honora honors everyone with elegant options. Mikimoto’s Akoya Pearl collection provides the blissful simplicity of a single pearl set atop a band of 18-karat white or yellow gold. Other Mikimoto designs spin a circle of blue sapphires as the beguiling backdrop for an exquisite pearl; or set your pearl amidst a sextet of diamonds as the enchanting centerpiece on a band of warm white gold. The designer’s South Sea series sets a more retro tone in the glamorous combo of diamond-paved loops rising to meet a hypnotically large central pearl.",
https://jrdunn.com/designers/gucci-jewelry/necklaces.html,GUCCI NECKLACES,,"If you’re looking for Italian style, look at our collection of Gucci necklaces. The designer pieces for men and women are a status symbol. Make your selection from fine, fashion or silver jewelry. You’ll find sterling silver and 18kt gold options, some with diamond accents. Styles range from link and toggle chains to dog tags, crosses and pendant necklaces. Check out a circle or cross pendant from the Diamantissima collection, with its crosshatched pattern. Get a glow on with an Icon Twirl necklace. Or perhaps gold ball on a chain. The heart shape is a popular motif, seen in Interlocking G and Flora necklaces. Gold Running G pieces are bound to give you a sunny disposition! Gucci jewelry is loved worldwide for its high quality and design. The attention the designer pays to detail will come back to you in admirers! You will wear your Gucci necklace every day and treasure it forever.",
https://jrdunn.com/-107664.html,DESIGNER SILVER RINGS,,"If you are looking for a bright and shiny jewelry look from a stylish and durable precious metal, look no further than sterling silver! Ring designs from top designers are created with this popular neutral that goes with everything in your wardrobe. Take a look at sterling silver rings from John Hardy; they feature gemstone discs, hammered textures and braids. You will also find figurative pieces that include animals as diverse as the dragon, cobra and tiger. Gucci collectors love the GG collections. The Tacori Sonoma Mist collect showcases a series of dome rings, while the designer’s Classic Rock collection has the brand’s signature Crescent. The possibilities for rings are seemingly endless, with a wide variety of styles. Choose from saddle, wrap, open rings and more. Color your world with rose quartz, amethyst, blue topaz, colored sapphire, black chalcedony, diamond and pearl gemstones.",
https://jrdunn.com/designers/marco-bicego/siviglia.html,MARCO BICEGO SIVIGLIA COLLECTION,,"Discover just how perfectly and detailed a piece of jewelry can get in our precious Siviglia collection. Adorn yourself in a piece of our highly esteemed jewelry that is just as unique and beautiful as the woman you are. Every impeccable detail in each piece of this collection has been thoroughly worked over, hand engraved and textured to receive the superior depth that takes this collection to the next level. The old-style craftsmanship creates a stunning and surprisingly contemporary elegance that is unmatched. This jewelry is versatile enough for any occasion so you can show it off again and again.",
https://jrdunn.com/diamonds-engagement-rings/all-engagement-ring-styles/round.html,Round Engagement Rings,Settings for a round center gemstone.,"Discover the perfect round brilliant cut engagement ring in any style from an ever classic solitaire to a halo setting. If she's a timeless beauty, she will surely love a round diamond ring, whether it is in rose, yellow, or white gold or even platinum. A round diamond engagement ring is sure to be a classic style for endless years to come. Choose something more simple or go for something with more detailing down the sides to add drama to the classic round diamond.",
https://jrdunn.com/designers/ippolita/rock-candy.html,IPPOLITA ROCK CANDY COLLECTION,18K GOLD AND STERLING SILVER MULTI GEMSTONE JEWELRY,"The Ippolita Rock Candy collection displays a diverse selection of necklaces, bracelets, earrings, and rings all crafted in precious metals. Each design presents vibrancy and style –the perfect go to for adding a little pop of color. Explore 18K yellow gold, rose gold, white gold, and sterling silver multi-stone jewelry to achieve a maximalist look that will stand out from the rest.",
https://jrdunn.com/designers/carbon-and-hyde.html,Carbon & Hyde Jewelry,Fine with an Edge ,"Where luxe glamour meets a little edge, Carbon & Hyde jewelry is handcrafted in California in diamonds and 14K gold. Sisters Oren and Yarden Katz transformed their family’s deep roots in the industry into a fine jewelry line with timeless luxury that exudes modern confidence. From stackables and bling pinky rings to chokers and long necklaces, Carbon & Hyde jewelry is layerable to perfection, proving to be armor for the modern woman.",
https://jrdunn.com/designers/mattia-cielo.html,Mattia Cielo,18K GOLD AND STERLING SILVER MULTI GEMSTONE JEWELRY,"The Mattia Cielo collection includes Italian-made bracelets, necklaces, and rings crafted from 18K gold and titanium. Featuring a flexible coil design, each piece is set with natural diamonds and gemstones like amethyst and tourmaline. The collection is designed for comfort and style, making it suitable for both casual and formal settings.",
https://jrdunn.com/diamonds-engagement-rings/gabriel.html,Gabriel & Co. Engagement Rings,,"Getting engaged is one of life’s beautiful moments. So you need a beautiful ring, like one from Gabriel & Co! Take her breath away with a fashion-forward design. Is she classic? Or do her tastes run more modern? Perhaps she prefers a vintage vibe?

Gabriel & Co. has bridal styles that run from ornate to understated. Consider a round or princess cut, halo style, split shank or cut leaf design. Precious metals include 14kt white gold or rose gold; the choice is yours! Each handcrafted ring is a portrait of passion. Every design has great details. Explore the ready-to-give world of Gabriel & Co. You will find beauty, style and, best of all, a timeless engagement ring that she will be proud to wear every day.",
https://jrdunn.com/designers/private-label-collection/heart-jewelry.html,HEART DIAMOND AND GEMSTONE JEWELRY AT J.R.DUNN,,"SHOP THE HEART COLLECTION OF J.R.DUNN’S PRIVATE LABEL LINE FEATURING HEART SHAPE DIAMONDS, EMERALDS, AND OTHER GEMSTONES IN DIFFERENT STYLES LIKE TENNIS BRACELETS, NECKLACES, AND EVEN DROP EARRINGS. THESE ROMANTIC SHAPES LOOK GORGEOUS LAYERED WITH OTHER DIAMOND ESSENTIALS TO COMPLETE YOUR LOOK. OUR HEART DIAMOND JEWELRY WILL MAKE THE PERFECT MEANINGFUL GIFT FOR YOUR LOVED ONES OR A LITTLE SOMETHING FOR YOURSELF.",
https://jrdunn.com/designers/roberto-coin/new-best-sellers.html,New Roberto Coin,Getting engaged is one of life’s beautiful moments. So you need a beautiful ring,"Italian jewelry designer Roberto Coin is the author of beautiful best-selling jewelry and pieces that transcend tantalizing trends. His experiences, dreams and perspective all find their way into his collections, resulting in rings, bracelets, necklaces and earrings that are unique and unmistakably Coin. Nature, animals and Italy propel the designer’s imagination and experimentation, as the creative force to be reckoned with creates more than 600 models a year, pushing design and branding envelopes. Roberto Coin jewelry consistently captures the attention of the jewelry world, collectors and appreciative wearers, thanks to the concepts, materials and skilled artisan know-how that go into each and every piece of wearable art.",
https://jrdunn.com/watches/tag-heuer/carrera/carrera-chronograph.html,TAG HEUER CARRERA CHRONOGRAPH,,"The Tag Heuer Chronograph has been designed using the Heuer 02 architechture with an 80 hour power reserve and two sub-dials. The 42mm case of the Carrera Chronograph is crafted with shorter lugs than it's predecessors for a more refined, and comfortable wrist feel. The sleek, thin bezel accompanied with pushers and stylistic font bring a sporty and refined design to the watch.",
https://jrdunn.com/watches/breitling/mens-breitlings.html,Breitling Men's Watches,,,
https://jrdunn.com/diamonds-engagement-rings/all-engagement-ring-styles/pear.html,Pear Shaped Engagement Rings,Settings for a pear center gemstone. ,"Shop pear shaped diamond engagement rings in every style from a solitaire, halo, or a pear diamond on an angle for a bit of edge. The teardrop shape is elongated and beautifully elegant.",
https://jrdunn.com/designer-jewelry-by-category/earrings/silver-earrings.html,STERLING SILVER EARRINGS,,"Big earrings are more and more popular and silver earrings allow comfortable, big styles without the heavier weights of other materials. Big sterling silver hoops are comfortable every day wearers, or a unique silver stud earring with intricate mother of pearl designs can be show stoppers for date night. Whatever your style, our designer sterling silver earring collection offers something for everyone.",
https://jrdunn.com/designers/wolf-jewelry-boxes.html,The Wolf Jewelry Box,Travel Cases and Boxes for Fine Jewelry Storage ,"A Wolf jewelry box is not only beautifully crafted it actually keeps your jewelry looking it's best. No matter what precious metal your jewelry is made of it will eventually tarnish if not stored properly. Wolf has come up with an innovative solution called LusterLoc that works within the lining of its leather jewelry cases. LusterLoc will prevent tarnishing for up to 35 years by absorbing the gases that are the usual culprits of tarnishing when jewelry is stored unprotected in a drawer or in the vault. In addition, the storage compartments keep your jewelry organized. Using a Wolf jewelry box or travel case you will prevent scratching, lost earring backs and time-consuming necklace tangles. Proper storage with Wolf, whether you’re travelling or at home, makes sure your jewelry is just as ready as you are for that special night out!",
https://jrdunn.com/designer-jewelry-by-category/earrings/gold-earrings.html,YELLOW GOLD EARRINGS,,"The color of yellow gold has been associated with royalty for centuries and to decorate your ears made of yellow gold, 14k or 18k is a great way to show you’re royalty. Whether you choose a pair of classic gold hoop earrings, a pair of yellow gold stud earrings or a pair of diamond dangles everyone will be sure to notice. Our designer yellow gold earring styles are crafted for comfort and style.",
https://jrdunn.com/designers/messika/move.html,MESSIKA MOVE COLLECTION,18K GOLD JEWELRY WITH MOVING DIAMONDS,"The Messika Move collection is made of designs displaying a creative style. Every piece features moving diamonds complemented by 18K yellow gold, rose gold, or white gold. Explore multiple necklaces, bracelets, earrings, and rings inspired by comfort and freedom of movement.",
https://jrdunn.com/watches/breitling/navitimer.html,Breitling Navitimer watches,,"Watch brands always have that one timepiece that’s iconic for them. The watch that never wholly changes and embodies the DNA of a brand. For Breitling, the Navitimer is that watch. The design of this watch has remained almost unchanged since 1952, when the aviator watch was first released. The very definition of a tool watch, this iconic model is well known for a unique bezel; the incorporation of a slide rule. While computers do most calculations for the modern pilot, the slide rule has assisted pilots throughout history. Just a few uses of this bezel include calculating air speed, distance traveled and currency exchange rates.","Title: Navitimer Style Guide
Description: Depending on the style you’re looking for, the watch is varied in its configuration. For a dress watch that exudes luxury and class, a Breitling Navitimer gold watch on a leather strap with red gold clasp is the perfect fit. However, If you’re looking for an everyday sport watch, a blue dial in a steel case on a stainless steel bracelet is the watch for you.

Title: Breitling Navitimer B01 Chronograph 46 and Navitimer B01 Chronograph 43
Description: The Breitling Navitimer 46mm and 43mm chronograph versions have been completely built by Breitling to be a workhorse. This model features the manufacture Breitling Caliber 01 movement. This movement is COSC certified, and completely designed and made by Breitling. The biggest advantage to a Navitimer with this movement is the 70-hour power reserve for higher accuracy.

Title: Breitling Navitimer GMT
Description: The GMT version of the Navitimer adds the capability of showing the time in different time zones on the dial using a red arrow hand. While this watch features a modified Swiss-made movement, it is still COSC certified and has a 48-hour power reserve. The model also measures 46mm in diameter.

Title: Breitling Navitimer B03 Chronograph Rattrapante 45
Description: A piece of watchmaking brilliance, the Navitimer Rattrapante in essence has two chronograph movements inside. This movement has been developed 100% by Breitling. Rattrapante is the French word for “catch up,” and so it is a fitting name for this style of movement which allows split-second timing.

Title: Breitling Navitimer 41
Description: The Breitling Navitimer 41mm is available in a chronograph version or simple three-hand version. Besides its functionality, another major difference between the two variants is the bezel aesthetics. The bezel on the chronograph version continues to have the crescent-cut shape while the three-hand version features a vintage beaded bezel.

Title: Breitling Navitimer 38 and Breitling Navitimer 35
Description: Women have longed for a Breitling that is slimmer and elegant, but still is able to be recognized as a Breitling. The 38mm and 35mm versions of the Navitimer provide just that. Both sizes are three-hand versions which still incorporate the slide rule bezel with vintage beaded styling.

Title: The B01 Movement
Description: The first interpretation of the Breitling Chronomat with an in-house movement was released in 2009 and was designated the Chronomat B01. Today the B01 is the base movement for all manufactured movements in Breitling watches. This manufacture chronograph movement features a 70-hour power reserve, a vertical clutch, and a barrel system to allow precise chronograph manipulation."
https://jrdunn.com/designers/tacori-18k925-silver-jewelry/bracelet.html,TACORI BRACELETS,,"The bracelets of the Tacori collections feature styles ranging from charming and dainty to bold and statement-making. Combining bright sterling silver with colorful gemstones, they display expert craftsmanship and effortless style. Finely made bangle bracelets adorned with dangling blush-colored moonstone, and intricately carved cuffs are perfect to pair with complementary necklaces. You can make an unforgettable impression with a rutilated quartz and onyx bracelet that marries earthy brown and jet-black onyx for an unconventional look that will get you noticed. You'll find just the wrist candy you crave with a Tacori bracelet.",
https://jrdunn.com/designers/carbon-and-hyde/earrings.html,CARBON AND HYDE EARRINGS,,"An edgy twist on your classic go to’s. Explore the collection of dainty huggies, gold hoops, drop earrings, studs and ear cuffs designed by Oren and Yarden Katz in downtown Los Angeles. Find styles with unique shapes and designs crafted in different types of gold like, 14K yellow gold, 14K rose gold, and 14K white gold. Different colors of pure gold that look great on different skin tones.",
https://jrdunn.com/diamonds-engagement-rings/all-engagement-ring-styles/compass.html,Compass Set Engagement Rings,A modern,Shop our collection of compass set diamond engagement rings for the perfect modern look with all the focus on your center diamond. The prongs are carefully crafted at each compass point of your chosen center diamond for a sleek fashion forward look that remains timeless.,
https://jrdunn.com/watches/gucci-watches/dive.html,GUCCI DIVE,,"Shop the full collection and find the perfect Gucci Dive Watch for your style. From styles on rubber or nylon straps to stainless steel bracelets, every dive watch in their collection from the House of Gucci has a distinct look. Choose from a range of colors from matte black dive watches by Gucci to their iconic red and green striped nylon strap dive watch that completely exudes the signature Gucci look.",
https://jrdunn.com/designers/carbon-and-hyde/necklaces.html,CARBON AND HYDE NECKLACES,,"A collection of classic diamond necklaces made for the modern, edgy woman. But one is not enough, Oren and Yarden Katz designed everything to be layered together. Mix up different looks with chokers, lariats, station and personalized necklaces. Pairing different metals can also give you an edgy, trendy look. All pieces are available in different types of gold like, 14K yellow gold, 14K rose gold, and 14K white gold.",
https://jrdunn.com/designers/john-hardy-jewelry/bamboo.html,John Hardy Bamboo Jewelry,Stylish Watches for the Depths of the Sea,"Borrowing inspiration from the forest, then giving back: that’s the philosophy behind the John Hardy Bamboo Jewelry collection. For each design you purchase, John Hardy plants seedlings of bamboo across Bali to offset carbon emissions. Fuse fashion with environmental tender loving care, no matter which handmade motif meshes most with your individual style.",
https://jrdunn.com/diamonds-engagement-rings/robert-pelliccia-bridal-designs.html,Robert Pelliccia Engagement Rings and Wedding rings,Styles by award-winning designer,"Unique jewelry is a major factor in making J. R. Dunn Jewelers a step above the competition. And award-winning designer Robert Pelliccia is the primary player in producing J. R. Dunn Jeweler's renowned unique jewelry designs, heading our team of incredibly talented designers. His distinguished two-decade designing career has been decorated with national awards reserved for the best of the best. It is widely considered to be a staggering honor to bring home the highly coveted DeBeers Diamonds Today Award, yet Robert has won this prestigious award three times.",
https://jrdunn.com/designers/gucci-jewelry/horsebit.html,Gucci Horsebit Jewelry,Fine Jewelry Collection ,"Shop the 20th Anniversary Gucci Horsebit jewelry collection celebrating the original 2004 launch of horsebit in the Gucci jewelry line. Discover the new 2024 gucci horsebit fine jewelry collection at J.R. Dunn. Add sophisticated equestrian style to your jewelry collection and wardrobe with the Gucci Horsebit collection. Crafted in 18K white, yellow or rose gold and sterling silver, the House has transformed the horsebit into a softly-shaped, sensual decorative element for earrings, necklaces, bracelets and rings. The Horsebit Marina Chain collection, a luxurious line extension, marries two Gucci icons with the bold lines of Horsebit and fluid chain elements of Marina Chain in an elegant range of pieces.",
https://jrdunn.com/designer-jewelry-by-category/necklaces/yellow-gold.html,YELLOW GOLD NECKLACES,,"A classic, go-to metal that never goes out of style, yellow gold. Shop a wide variety of necklaces crafted in 14K gold and 18K gold. Yellow gold is a fun metal to incorporate into your style and it’s beautiful on all skin tones. Get the trendy look by layering a choker crafted in pure gold to your collection. For a simple, elegant look, add a pendant necklace and let the gold against your skin do the talking. Find the perfect necklace from our top designers at JRDUNN.",
https://jrdunn.com/designer-jewelry-by-category/mens/mens-earrings.html,Men's Earrings,Hoops and Diamond Studs,,"Men’s earrings come in various styles, able to fit any look you’re looking for. Men’s dangle earrings are becoming commonplace for athletes and are ultra chic, quickly becoming the most popular earrings for men. A classic diamond stud featuring a diamond or a modern take with a black diamond are still the most sought after. If you’re looking a little more subtle or understated, a gold hoop earring can be the perfect accessory. While our earrings are sold in pairs, mens diamond earrings could possibly be purchased as a single earring. Please chat in for inquiries for help in purchasing these."
https://jrdunn.com/designers/john-hardy-jewelry/cuffs-and-coils.html,John Hardy Cuffs and Coils,,"Brace yourself for some beautiful bracelets from John Hardy! These are designer cuffs, bangles and coil bracelets that you’ll be proud to wrap your wrist in. Check out smooth and textured bangle bracelets, some set with gemstones, others available with a hinged closure.",
https://jrdunn.com/designers/private-label-collection/bows.html,BOW DIAMOND JEWELERY COLLECTION,,"Discover The Diamond Bow Jewelry Collection at J.R. Dunn Jewelers, crafted in 18k white gold with natural diamonds. Elegant bow silhouttes make the pefect style for your diamond jewelry, featuring pave diamonds. Shop our collection of diamond bow necklaces, rings, and earrings for the perfect addition to your look.

",
